name,Mean 1000 Seed Weiht, ,URL
Lonicera morrowii A.Gray, 2.98,http://data.kew.org/sid/SidServlet?ID=14320&Num=fqn
Lonicera nigra L., 3.9168,http://data.kew.org/sid/SidServlet?ID=14321&Num=4b1
Lonicera oblongifolia (Goldie) Hook., 1.92,http://data.kew.org/sid/SidServlet?ID=14323&Num=pYX
Lonicera orientalis Lam., 119.1,http://data.kew.org/sid/SidServlet?ID=14324&Num=aK1
Lonicera periclymenum L., 5.58,http://data.kew.org/sid/SidServlet?ID=14325&Num=647
Lonicera pyrenaica subsp. majoricensis, 2.752,http://data.kew.org/sid/SidServlet?ID=14328&Num=AL4
Lonicera stenantha Pojark., 20.8702381,http://data.kew.org/sid/SidServlet?ID=46505&Num=zi9
Lonicera steveniana Fisch. ex Pojark., 2.3644,http://data.kew.org/sid/SidServlet?ID=54257&Num=93H
Lonicera subspicata subsp. denudata Hook. & Arn., 3.278,http://data.kew.org/sid/SidServlet?ID=14332&Num=APk
Lonicera subspicata Hook. & Arn., 5.5,http://data.kew.org/sid/SidServlet?ID=14331&Num=900
Lonicera tatarica L., 2.9,http://data.kew.org/sid/SidServlet?ID=14333&Num=Ax5
Lonicera xylosteum L., 3.7,http://data.kew.org/sid/SidServlet?ID=14334&Num=ax8
Morina persica L., 17.152,http://data.kew.org/sid/SidServlet?ID=38661&Num=Qx0
Patrinia gibbosa Maxim., 2.8692308,http://data.kew.org/sid/SidServlet?ID=54258&Num=i0y
Patrinia intermedia (Hornem.) Roem. & Schult., 1.661,http://data.kew.org/sid/SidServlet?ID=44626&Num=43L
Patrinia monandra C.B.Clarke, 0.9304,http://data.kew.org/sid/SidServlet?ID=17116&Num=4tz
Patrinia scabiosifolia Fisch. ex Trevir., 0.81,http://data.kew.org/sid/SidServlet?ID=17117&Num=d6T
Plectritis brachystemon Fisch. & C.A.Mey., 0.294,http://data.kew.org/sid/SidServlet?ID=18206&Num=R8k
Plectritis ciliosa subsp. insignis (Suksd.) Morey, 0.386,http://data.kew.org/sid/SidServlet?ID=18208&Num=ck8
Plectritis ciliosa (Greene) Jeps., 0.438,http://data.kew.org/sid/SidServlet?ID=18207&Num=oq4
Plectritis congesta (Lindl.) DC., 0.577,http://data.kew.org/sid/SidServlet?ID=18209&Num=30Z
Plectritis macrocera Torr. & A.Gray, 0.411,http://data.kew.org/sid/SidServlet?ID=18210&Num=9r3
Pterocephalus brevis Coult., 1.43,http://data.kew.org/sid/SidServlet?ID=37162&Num=roj
Pterocephalus intermedius (Lag.) Cout., 1.3356,http://data.kew.org/sid/SidServlet?ID=54259&Num=3jl
Pterocephalus plumosus Coult., 3.851,http://data.kew.org/sid/SidServlet?ID=37161&Num=roF
